ID,titel,authors,geners,image,year,lang,isbn
7478,Help Thanks Wow: The Three Essential Prayers,['[Anne Lamott]'],"['nonfiction', 'spirituality', 'religion', 'christian', 'memoir', 'self-help', 'philosophy']",https://images.gr-assets.com/books/1348147479m/15737147.jpg,2012,eng,1594631290
7480,The Better Angels of Our Nature: Why Violence Has Declined,['[Steven Pinker]'],"['history', 'psychology', 'science', 'nonfiction', 'philosophy', 'crime', 'religion', 'self-help']",https://images.gr-assets.com/books/1311281857m/11107244.jpg,2010,eng,670022950
7482,My Sunshine Away,['[M.O. Walsh]'],"['fiction', 'mystery', 'young-adult', 'thriller', 'crime', 'contemporary', 'suspense', 'historical-fiction']",https://images.gr-assets.com/books/1412528921m/22367526.jpg,2015,eng,399169520
7483,The Truth Seeker (O'Malley #3),['[Dee Henderson]'],"['christian', 'fiction', 'romance', 'mystery', 'suspense', 'contemporary', 'thriller', 'crime', 'chick-lit', 'young-adult']",https://images.gr-assets.com/books/1406514043m/370057.jpg,2001,eng,1414310587
7485,Ø³ÛÙÙÙÙ,"['[Mika Waltari', 'Ø°Ø¨ÛØ­\u200cØ§ÙÙÙ ÙÙØµÙØ±Û]']","['historical-fiction', 'fiction', 'classics', 'history', 'biography', 'books', 'romance']",https://images.gr-assets.com/books/1388361248m/364826.jpg,1945,per,
7491,"44 Scotland Street (44 Scotland Street, #1)","['[Alexander McCall Smith', 'Iain McIntosh]']","['fiction', 'mystery', 'contemporary', 'chick-lit']",https://images.gr-assets.com/books/1298439814m/97875.jpg,2005,eng,1400079446
7493,Odd and the Frost Giants,"['[Neil Gaiman', 'Mark Buckingham]']","['fantasy', 'fiction', 'young-adult', 'graphic-novels', 'books', 'historical-fiction']",https://images.gr-assets.com/books/1323790894m/2108198.jpg,2008,eng,747595380
7503,"What Katy Did (Carr Family, #1)",['[Susan Coolidge]'],"['classics', 'fiction', 'young-adult', 'historical-fiction', 'history']",https://images.gr-assets.com/books/1327538133m/730501.jpg,1872,eng,543904709
7511,Aurora,['[Kim Stanley Robinson]'],"['science-fiction', 'fiction', 'fantasy', 'science']",https://images.gr-assets.com/books/1436300570m/23197269.jpg,2015,eng,316098108
7518,"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",['[Alice Waters]'],"['cookbooks', 'nonfiction', 'memoir', 'self-help']",https://images.gr-assets.com/books/1320458644m/688663.jpg,2007,eng,307336794
7521,Crisis on Infinite Earths,"['[Marv Wolfman', 'George PÃ©rez', 'Dick Giordano', 'Jerry Ordway]']","['comics', 'graphic-novels', 'fiction', 'fantasy', 'science-fiction', 'classics', 'young-adult']",https://images.gr-assets.com/books/1327906696m/194479.jpg,1985,eng,1563897504
7522,The Areas of My Expertise: An Almanac of Complete World Knowledge Compiled with Instructive Annotation and Arranged in Useful Order,['[John Hodgman]'],"['fiction', 'nonfiction', 'history', 'memoir']",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2005,eng,1594482225
7525,"Spider Bones (Temperance Brennan, #13)",['[Kathy Reichs]'],"['mystery', 'crime', 'fiction', 'thriller', 'suspense', 'contemporary', 'books']",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2010,eng,1439102392
7527,"Blood on Snow (Blood on Snow, #1)","['[Jo NesbÃ¸', 'Neil Smith]']","['crime', 'fiction', 'thriller', 'mystery', 'suspense', 'contemporary', 'books']",https://images.gr-assets.com/books/1422370944m/23602504.jpg,2014,eng,385354193
7531,"The Gentlemen's Alliance â , Vol. 1",['[Arina Tanemura]'],"['manga', 'romance', 'graphic-novels', 'young-adult', 'comics', 'fiction', 'contemporary', 'chick-lit']",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2005,eng,1421511835
7541,"I, Elizabeth",['[Rosalind Miles]'],"['historical-fiction', 'fiction', 'history', 'biography', 'romance', 'nonfiction']",https://images.gr-assets.com/books/1403186670m/56353.jpg,1992,eng,609809105
7542,The Woman Who Stole My Life,['[Marian Keyes]'],"['chick-lit', 'fiction', 'romance', 'contemporary']",https://images.gr-assets.com/books/1428674566m/22009741.jpg,2014,eng,
7545,I Am Having So Much Fun Here Without You,['[Marian Keyes]'],"['chick-lit', 'fiction', 'romance', 'contemporary']",https://images.gr-assets.com/books/1403390765m/18775284.jpg,2014,eng,1476764581
7547,Competitive Strategy: Techniques for Analyzing Industries and Competitors,['[Michael E. Porter]'],"['business', 'nonfiction', 'books', 'self-help']",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1980,eng,684841487
7549,"P is for Peril (Kinsey Millhone, #16)",['[Sue Grafton]'],"['mystery', 'fiction', 'crime', 'suspense', 'thriller', 'contemporary', 'books']",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2000,eng,449003795
7553,"Dust & Decay (Rot & Ruin, #2)",['[Jonathan Maberry]'],"['young-adult', 'horror', 'fiction', 'science-fiction', 'fantasy', 'paranormal', 'thriller', 'romance', 'books', 'suspense']",https://images.gr-assets.com/books/1293823083m/9917998.jpg,2011,eng,1442402350
7556,"Big Cherry Holler (Big Stone Gap, #2)",['[Adriana Trigiani]'],"['fiction', 'chick-lit', 'romance', 'contemporary', 'historical-fiction']",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2001,eng,743430344
7557,"Yes, Chef",['[Marcus Samuelsson]'],"['memoir', 'nonfiction', 'biography', 'cookbooks', 'travel']",https://images.gr-assets.com/books/1329368167m/13069213.jpg,2012,eng,385342608
7562,The Story of an Hour,['[Kate Chopin]'],"['classics', 'fiction', 'young-adult', 'historical-fiction']",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1894,eng,078915479X
7564,"Lots of Candles, Plenty of Cake",['[Anna Quindlen]'],"['memoir', 'nonfiction', 'biography', 'fiction', 'chick-lit', 'contemporary']",https://images.gr-assets.com/books/1330649974m/12752313.jpg,2012,eng,1400069343
7566,The Fixer Upper,['[Mary Kay Andrews]'],"['chick-lit', 'fiction', 'romance', 'contemporary', 'mystery', 'books']",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2009,eng,60837381
7570,Daddy's Little Girl,['[Mary Higgins Clark]'],"['mystery', 'fiction', 'thriller', 'suspense', 'crime', 'contemporary', 'romance', 'horror', 'chick-lit']",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2002,eng,743460529
7578,"Sea of Swords (Forgotten Realms: Paths of Darkness, #4; Legend of Drizzt, #13)",['[R.A. Salvatore]'],"['fantasy', 'fiction', 'books']",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2001,eng,786927720
7581,The Personal MBA: Master the Art of Business,['[Josh Kaufman]'],"['business', 'self-help', 'nonfiction', 'psychology', 'books']",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2010,eng,1591843529
7582,The Last Original Wife,['[Dorothea Benton Frank]'],"['fiction', 'chick-lit', 'romance', 'contemporary']",https://images.gr-assets.com/books/1365988672m/16248139.jpg,2013,eng,62132466
7587,Your Best Life Now: 7 Steps to Living at Your Full Potential,['[Joel Osteen]'],"['self-help', 'christian', 'religion', 'spirituality', 'nonfiction', 'philosophy', 'business', 'psychology', 'books', 'fiction', 'memoir']",https://images.gr-assets.com/books/1344265872m/95707.jpg,2004,eng,446532754
7590,Choosing to SEE,['[Joel Osteen]'],"['self-help', 'christian', 'religion', 'spirituality', 'nonfiction', 'philosophy', 'business', 'psychology', 'books', 'fiction', 'memoir']",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2010,eng,1441213570
7591,Broken Monsters,['[Lauren Beukes]'],"['horror', 'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'suspense', 'paranormal', 'contemporary', 'science-fiction']",https://images.gr-assets.com/books/1394562848m/20706269.jpg,2014,eng,316216828
7597,The Sweet Potato Queens' Book of Love,['[Jill Conner Browne]'],"['fiction', 'nonfiction', 'chick-lit', 'memoir', 'biography', 'self-help', 'cookbooks']",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1999,eng,609804138
7605,"Shock Wave (Virgil Flowers, #5)",['[John Sandford]'],"['mystery', 'fiction', 'thriller', 'crime', 'suspense', 'contemporary']",https://images.gr-assets.com/books/1292472145m/9925913.jpg,2011,eng,
7610,Spring Fever,['[Mary Kay Andrews]'],"['chick-lit', 'fiction', 'romance', 'contemporary', 'mystery', 'books']",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2012,eng,312642717
7614,"The Short Victorious War (Honor Harrington, #3)",['[David Weber]'],"['science-fiction', 'fiction', 'science', 'fantasy', 'books', 'romance']",https://images.gr-assets.com/books/1321561719m/77736.jpg,1994,eng,671875965
7618,"Grave Witch (Alex Craft, #1)",['[Kalayna Price]'],"['fantasy', 'paranormal', 'romance', 'mystery', 'fiction', 'crime', 'contemporary', 'suspense', 'thriller']",https://images.gr-assets.com/books/1327440625m/7823038.jpg,2010,eng,451463803
7620,Ethan Frome and Other Short Fiction,"['[Edith Wharton', 'Mary Gordon]']","['classics', 'fiction', 'historical-fiction', 'romance']",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1911,eng,553212559
7628,Onward: How Starbucks Fought for Its Life without Losing Its Soul,"['[Howard Schultz', 'Joanne Gordon]']","['business', 'biography', 'nonfiction', 'memoir', 'history', 'self-help', 'books']",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2007,eng,1605292885
7631,Three Fates,['[Nora Roberts]'],"['romance', 'fiction', 'mystery', 'contemporary', 'suspense', 'chick-lit', 'fantasy', 'paranormal', 'crime', 'thriller', 'historical-fiction', 'books']",https://images.gr-assets.com/books/1309201516m/682153.jpg,2002,eng,515135062
7639,Ø¯Ø±Ø®Øª Ø²ÛØ¨Ø§Û ÙÙ,"['[JosÃ© Mauro de Vasconcelos', 'ÙØ§Ø³Ù ØµÙØ¹ÙÛ]']","['fiction', 'classics', 'romance', 'books', 'young-adult']",https://images.gr-assets.com/books/1502523710m/192510.jpg,1968,per,964913980X
7643,"NYPD Red 2 (NYPD Red, #2)","['[James Patterson', 'Marshall Karp]']","['mystery', 'fiction', 'thriller', 'crime', 'suspense', 'books']",https://images.gr-assets.com/books/1373501096m/18170134.jpg,2014,eng,316211265
7646,Ralph S. Mouse by Beverly Cleary: Teacher Guide (Novel Units),['[Gloria Levine]'],"['fiction', 'fantasy', 'young-adult', 'classics']",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2000,eng,1561371734
7647,"Devil in a Blue Dress (Easy Rawlins, #1)",['[Walter Mosley]'],"['mystery', 'fiction', 'crime', 'historical-fiction', 'thriller', 'classics', 'suspense']",https://images.gr-assets.com/books/1336545202m/37100.jpg,1990,eng,743451791
7648,Shakespeare's Romeo and Juliet,"['[Michael Rosen', 'Jane E. Ray]']","['classics', 'fiction', 'romance', 'poetry', 'young-adult', 'historical-fiction', 'history']",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2003,eng,763622583
7659,The Weekenders,"['[Michael Rosen', 'Jane E. Ray]']","['classics', 'fiction', 'romance', 'poetry', 'young-adult', 'historical-fiction', 'history']",https://images.gr-assets.com/books/1459725725m/26114516.jpg,2016,eng,1250065941
7660,"Fables, Vol. 5: The Mean Seasons","['[Bill Willingham', 'Mark Buckingham', 'Steve Leialoha', 'Tony Akins', 'Jimmy Palmiotti]']","['graphic-novels', 'comics', 'fantasy', 'fiction', 'mystery', 'romance', 'contemporary', 'manga', 'young-adult']",https://images.gr-assets.com/books/1327870458m/21330.jpg,2005,eng,1401204864
7664,The Final Solution,"['[Michael Chabon', 'Jay Ryan]']","['fiction', 'mystery', 'historical-fiction', 'crime', 'contemporary', 'history', 'books', 'suspense']",https://images.gr-assets.com/books/1407709227m/16696.jpg,2004,eng,60777109
7666,"Chew, Vol. 2: International Flavor","['[John Layman', 'Rob Guillory]']","['graphic-novels', 'comics', 'fiction', 'mystery', 'fantasy', 'crime', 'horror', 'science-fiction', 'paranormal', 'thriller']",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2010,eng,1607062607
7670,"Nexus (Nexus, #1)",['[Ramez Naam]'],"['science-fiction', 'fiction', 'thriller', 'fantasy', 'science', 'suspense']",https://images.gr-assets.com/books/1347149654m/13642710.jpg,2012,eng,857662937
7673,Nora Webster,['[Colm TÃ³ibÃ­n]'],"['fiction', 'historical-fiction', 'contemporary']",https://images.gr-assets.com/books/1451442745m/21412360.jpg,2014,eng,1439138338
7676,"Fear Nothing (Detective D.D. Warren, #7)",['[Lisa Gardner]'],"['mystery', 'thriller', 'fiction', 'suspense', 'crime', 'contemporary']",https://images.gr-assets.com/books/1372049470m/18079661.jpg,2014,eng,525953086
7677,Baking: From My Home to Yours,"['[Dorie Greenspan', 'Alan    Richardson]']","['cookbooks', 'nonfiction', 'books']",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1980,eng,618443363
7678,Promises to Keep,"['[Dorie Greenspan', 'Alan    Richardson]']","['cookbooks', 'nonfiction', 'books']",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2010,eng,670021792
7683,What to Expect the First Year (What to Expect),"['[Heidi Murkoff', 'Sharon Mazel', 'Arlene Eisenberg', 'Sandee Hathaway', 'Mark D. Widome]']","['nonfiction', 'self-help', 'science']",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1989,eng,761129588
7686,Self Matters: Creating Your Life from the Inside Out,['[Phillip C. McGraw]'],"['self-help', 'psychology', 'nonfiction', 'philosophy']",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2000,eng,074322423X
7687,"Hollowland (The Hollows, #1)",['[Amanda Hocking]'],"['young-adult', 'horror', 'paranormal', 'fantasy', 'romance', 'fiction', 'science-fiction', 'thriller', 'books']",https://images.gr-assets.com/books/1299468023m/8951449.jpg,2010,eng,1453860959
7689,Finding Nemo,"['[Andrew Stanton', 'Walt Disney Company]']","['fantasy', 'fiction', 'books', 'classics']",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1996,eng,1591827582
7690,Calling Doctor Amelia Bedelia,"['[Herman Parish', 'Lynn Sweat]']","['fiction', 'classics', 'contemporary']",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2002,eng,60087803
7691,"Timeless (Parasol Protectorate, #5)",['[Gail Carriger]'],"['fantasy', 'paranormal', 'romance', 'fiction', 'historical-fiction', 'mystery', 'science-fiction', 'young-adult', 'chick-lit']",https://images.gr-assets.com/books/1327890901m/11324166.jpg,2012,eng,
7693,How Google Works,"['[Eric Schmidt', 'Jonathan Rosenberg]']","['business', 'nonfiction', 'science', 'biography', 'self-help', 'history', 'psychology']",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2014,eng,
7698,Ladies' Night,['[Mary Kay Andrews]'],"['chick-lit', 'fiction', 'romance', 'contemporary']",https://images.gr-assets.com/books/1376835524m/16045078.jpg,2013,eng,1250019672
7699,Family Pictures ,['[Jane Green]'],"['chick-lit', 'fiction', 'contemporary', 'romance', 'books']",https://images.gr-assets.com/books/1365217958m/14759321.jpg,2013,eng,312591837
7703,Good as Gone,['[Amy Gentry]'],"['fiction', 'mystery', 'thriller', 'suspense', 'contemporary', 'crime']",https://images.gr-assets.com/books/1464329788m/29975458.jpg,2016,eng,544920953
7708,A Grown-Up Kind of Pretty,['[Joshilyn Jackson]'],"['fiction', 'chick-lit', 'mystery', 'contemporary', 'romance', 'historical-fiction']",https://images.gr-assets.com/books/1442347366m/10960383.jpg,2010,eng,446582352
7711,Fahrenheit 451: The Authorized Adaptation,['[Joshilyn Jackson]'],"['fiction', 'chick-lit', 'mystery', 'contemporary', 'romance', 'historical-fiction']",https://images.gr-assets.com/books/1416448162m/5199185.jpg,2009,eng,080905101X
7715,On Love,['[Joshilyn Jackson]'],"['fiction', 'chick-lit', 'mystery', 'contemporary', 'romance', 'historical-fiction']",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1993,eng,802142400
7717,Millions of Cats,['[Wanda GÃ¡g]'],"['fiction', 'classics', 'fantasy']",https://images.gr-assets.com/books/1318725166m/621739.jpg,1928,eng,142407089
7719,Mistress,"['[James Patterson', 'David Ellis]']","['mystery', 'fiction', 'thriller', 'crime', 'suspense', 'books']",https://images.gr-assets.com/books/1375363772m/15791403.jpg,2013,fr,1611130433
7720,Grandfather's Journey,['[Allen Say]'],"['historical-fiction', 'biography', 'history', 'fiction', 'nonfiction', 'travel', 'memoir', 'art', 'classics']",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1993,eng,395570352
7722,Excavation,['[James Rollins]'],"['thriller', 'fiction', 'mystery', 'science-fiction', 'suspense', 'horror', 'historical-fiction', 'fantasy', 'science']",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2000,eng,038081093X
7726,The House by the Lake,['[James Rollins]'],"['thriller', 'fiction', 'mystery', 'science-fiction', 'suspense', 'horror', 'historical-fiction', 'fantasy', 'science']",https://images.gr-assets.com/books/1454689701m/27868677.jpg,2016,eng,
7727,"Living Buddha, Living Christ",['[Thich Nhat Hanh]'],"['religion', 'spirituality', 'philosophy', 'nonfiction', 'christian', 'self-help', 'psychology', 'classics', 'history']",https://images.gr-assets.com/books/1309211729m/73184.jpg,1995,eng,1573225681
7738,The Johnstown Flood,['[David McCullough]'],"['history', 'nonfiction', 'historical-fiction', 'science', 'biography']",https://images.gr-assets.com/books/1313667349m/2371.jpg,1968,eng,844662925
7746,When the Game Was Ours,"['[Larry Bird', 'Earvin ""Magic"" Johnson', 'Jackie MacMullan]']","['sports', 'biography', 'nonfiction', 'memoir', 'history', 'books']",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2009,eng,547225474
